0.000000	1.000000
0.050000	0.998750
0.100000	0.995004
0.150000	0.988771
0.200000	0.980067
0.250000	0.968912
0.300000	0.955336
0.350000	0.939373
0.400000	0.921061
0.450000	0.900447
0.500000	0.877583
0.550000	0.852525
0.600000	0.825336
0.650000	0.796084
0.700000	0.764842
0.750000	0.731689
0.800000	0.696707
0.850000	0.659983
0.900000	0.621610
0.950000	0.581683
1.000000	0.540302
1.050000	0.497571
1.100000	0.453596
1.150000	0.408487
1.200000	0.362358
1.250000	0.315322
1.300000	0.267499
1.350000	0.219007
1.400000	0.169967
1.450000	0.120503
1.500000	0.070737
1.550000	0.020795
1.600000	-0.029200
1.650000	-0.079121
1.700000	-0.128844
1.750000	-0.178246
1.800000	-0.227202
1.850000	-0.275590
1.900000	-0.323290
1.950000	-0.370181
2.000000	-0.416147
2.050000	-0.461073
2.100000	-0.504846
2.150000	-0.547358
2.200000	-0.588501
2.250000	-0.628174
2.300000	-0.666276
2.350000	-0.702713
2.400000	-0.737394
2.450000	-0.770231
2.500000	-0.801144
2.550000	-0.830054
2.600000	-0.856889
2.650000	-0.881582
2.700000	-0.904072
2.750000	-0.924302
2.800000	-0.942222
2.850000	-0.957787
2.900000	-0.970958
2.950000	-0.981702
3.000000	-0.989992
3.050000	-0.995808
3.100000	-0.999135
3.150000	-0.999965
3.200000	-0.998295
3.250000	-0.994130
3.300000	-0.987480
3.350000	-0.978362
3.400000	-0.966798
3.450000	-0.952818
3.500000	-0.936457
3.550000	-0.917755
3.600000	-0.896758
3.650000	-0.873521
3.700000	-0.848100
3.750000	-0.820559
3.800000	-0.790968
3.850000	-0.759399
3.900000	-0.725932
3.950000	-0.690651
4.000000	-0.653644
4.050000	-0.615002
4.100000	-0.574824
4.150000	-0.533209
4.200000	-0.490261
4.250000	-0.446087
4.300000	-0.400799
4.350000	-0.354509
4.400000	-0.307333
4.450000	-0.259389
4.500000	-0.210796
4.550000	-0.161676
4.600000	-0.112153
4.650000	-0.062349
4.700000	-0.012389
4.750000	0.037602
4.800000	0.087499
4.850000	0.137177
4.900000	0.186512
4.950000	0.235381
5.000000	0.283662
5.050000	0.331234
5.100000	0.377978
5.150000	0.423777
5.200000	0.468517
5.250000	0.512085
5.300000	0.554374
5.350000	0.595278
5.400000	0.634693
5.450000	0.672522
5.500000	0.708670
5.550000	0.743046
5.600000	0.775566
5.650000	0.806147
5.700000	0.834713
5.750000	0.861192
5.800000	0.885520
5.850000	0.907633
5.900000	0.927478
5.950000	0.945005
6.000000	0.960170
6.050000	0.972935
6.100000	0.983268
6.150000	0.991144
6.200000	0.996542
6.250000	0.999449
6.300000	0.999859
6.350000	0.997769
6.400000	0.993185
