    0.000000 	     1.000000 
    0.100000 	     1.005006 
    0.200000 	     1.020100 
    0.300000 	     1.045506 
    0.400000 	     1.081600 
    0.500000 	     1.128906 
    0.600000 	     1.188100 
    0.700000 	     1.260006 
    0.800000 	     1.345600 
    0.900000 	     1.446006 
    1.000000 	     1.562500 
    1.100000 	     1.696506 
    1.200000 	     1.849600 
    1.300000 	     2.023506 
    1.400000 	     2.220100 
    1.500000 	     2.441406 
    1.600000 	     2.689600 
    1.700000 	     2.967006 
    1.800000 	     3.276099 
    1.900000 	     3.619505 
    2.000000 	     3.999999 
    2.100000 	     4.420505 
    2.200000 	     4.884099 
    2.300000 	     5.394005 
    2.400000 	     5.953598 
    2.500000 	     6.566405 
    2.600000 	     7.236098 
    2.700000 	     7.966504 
    2.800000 	     8.761598 
    2.900000 	     9.625504 
    3.000000 	    10.562497 
    3.100000 	    11.577003 
    3.200000 	    12.673597 
    3.300000 	    13.857002 
    3.400000 	    15.132096 
    3.500000 	    16.503902 
    3.600000 	    17.977595 
    3.700000 	    19.558501 
    3.800000 	    21.252095 
    3.900000 	    23.064000 
    4.000000 	    24.999994 
    4.100000 	    27.066000 
    4.200000 	    29.268093 
    4.300000 	    31.612499 
    4.400000 	    34.105592 
    4.500000 	    36.753898 
    4.600000 	    39.564091 
    4.700000 	    42.542997 
    4.800000 	    45.697590 
    4.900000 	    49.034996 
    5.000000 	    52.562489 
    5.100000 	    56.287495 
    5.200000 	    60.217588 
    5.300000 	    64.360494 
    5.400000 	    68.724087 
    5.500000 	    73.316393 
    5.600000 	    78.145586 
    5.700000 	    83.219992 
    5.800000 	    88.548085 
    5.900000 	    94.138490 
    6.000000 	    99.999983 
    6.100000 	   106.141489 
    6.200000 	   112.572082 
    6.300000 	   119.300988 
    6.400000 	   126.337581 
    6.500000 	   133.691386 
    6.600000 	   141.372079 
    6.700000 	   149.389485 
    6.800000 	   157.753578 
    6.900000 	   166.474483 
    7.000000 	   175.562476 
    7.100000 	   185.027982 
    7.200000 	   194.881575 
    7.300000 	   205.133980 
    7.400000 	   215.796073 
    7.500000 	   226.878879 
    7.600000 	   238.393572 
    7.700000 	   250.351477 
    7.800000 	   262.764070 
    7.900000 	   275.642976 
    8.000000 	   288.999968 
    8.100000 	   302.846974 
    8.200000 	   317.196067 
    8.300000 	   332.059472 
    8.400000 	   347.449565 
    8.500000 	   363.378870 
    8.600000 	   379.860063 
    8.700000 	   396.905968 
    8.800000 	   414.529561 
    8.900000 	   432.743966 
    9.000000 	   451.562459 
    9.100000 	   470.998465 
    9.200000 	   491.065557 
    9.300000 	   511.777463 
    9.400000 	   533.148055 
    9.500000 	   555.191361 
    9.600000 	   577.921553 
    9.700000 	   601.352958 
    9.800000 	   625.500051 
    9.900000 	   650.377456 
   10.000000 	   675.999949 
